"","id","community","housing_type","gender","tenure","hhhead_relation","business_owned","business_type","primary_dw_source","reasons_primary_dw","secondary_dw_source","reasons_secondary_dw","preferred_brand","primary_water_source","secondary_water_source","payment_mode","daily_hh_water_cost","daily_hh_water_cost_phhm","coping_mechanisms","time_of_last_coping","dbl_variable","value"
"328",37,"kg","multistory_apt","female","rented","self","yes","shop","packaged","availability;taste;other","na","na","none","commercial_tap","commercial_tap","shares_bill","na","na","sachet_to_cook;","last_year","hh_size",2
"329",37,"kg","multistory_apt","female","rented","self","yes","shop","packaged","availability;taste;other","na","na","none","commercial_tap","commercial_tap","shares_bill","na","na","sachet_to_cook;","last_year","rooms_in_hh",1
"330",37,"kg","multistory_apt","female","rented","self","yes","shop","packaged","availability;taste;other","na","na","none","commercial_tap","commercial_tap","shares_bill","na","na","sachet_to_cook;","last_year","density",2
"331",37,"kg","multistory_apt","female","rented","self","yes","shop","packaged","availability;taste;other","na","na","none","commercial_tap","commercial_tap","shares_bill","na","na","sachet_to_cook;","last_year","daily_dw_cost_pp",1.8
"332",37,"kg","multistory_apt","female","rented","self","yes","shop","packaged","availability;taste;other","na","na","none","commercial_tap","commercial_tap","shares_bill","na","na","sachet_to_cook;","last_year","storage",200
"333",37,"kg","multistory_apt","female","rented","self","yes","shop","packaged","availability;taste;other","na","na","none","commercial_tap","commercial_tap","shares_bill","na","na","sachet_to_cook;","last_year","days_struggle",0
"334",38,"kg","multistory_apt","male","no_payment","self","yes","shop","packaged","cleanliness","packaged","money;cultural_norm","high_end","commercial_tap","na","shares_bill","na","na","na","na","years_in_community",17
"335",38,"kg","multistory_apt","male","no_payment","self","yes","shop","packaged","cleanliness","packaged","money;cultural_norm","high_end","commercial_tap","na","shares_bill","na","na","na","na","adult_count",3
"336",38,"kg","multistory_apt","male","no_payment","self","yes","shop","packaged","cleanliness","packaged","money;cultural_norm","high_end","commercial_tap","na","shares_bill","na","na","na","na","child_count",2
"337",38,"kg","multistory_apt","male","no_payment","self","yes","shop","packaged","cleanliness","packaged","money;cultural_norm","high_end","commercial_tap","na","shares_bill","na","na","na","na","hh_size",5
"338",38,"kg","multistory_apt","male","no_payment","self","yes","shop","packaged","cleanliness","packaged","money;cultural_norm","high_end","commercial_tap","na","shares_bill","na","na","na","na","rooms_in_hh",1
"339",38,"kg","multistory_apt","male","no_payment","self","yes","shop","packaged","cleanliness","packaged","money;cultural_norm","high_end","commercial_tap","na","shares_bill","na","na","na","na","density",5
"340",38,"kg","multistory_apt","male","no_payment","self","yes","shop","packaged","cleanliness","packaged","money;cultural_norm","high_end","commercial_tap","na","shares_bill","na","na","na","na","daily_dw_cost_pp",2.5
"341",38,"kg","multistory_apt","male","no_payment","self","yes","shop","packaged","cleanliness","packaged","money;cultural_norm","high_end","commercial_tap","na","shares_bill","na","na","na","na","storage",600
"342",38,"kg","multistory_apt","male","no_payment","self","yes","shop","packaged","cleanliness","packaged","money;cultural_norm","high_end","commercial_tap","na","shares_bill","na","na","na","na","days_struggle",0
"343",39,"kg","compound_house","female","no_payment","spouse","yes","shop","packaged","temperature;cleanliness;trustworthiness","na","na","none","commercial_tap","na","pay_to_fetch","4.1428571428571432","2.0714285714285716","sachet_to_cook;sachet_to_bathe;skipped_bathing;skipped_laundry","last_7_days","years_in_community",7
"344",39,"kg","compound_house","female","no_payment","spouse","yes","shop","packaged","temperature;cleanliness;trustworthiness","na","na","none","commercial_tap","na","pay_to_fetch","4.1428571428571432","2.0714285714285716","sachet_to_cook;sachet_to_bathe;skipped_bathing;skipped_laundry","last_7_days","adult_count",2
"345",39,"kg","compound_house","female","no_payment","spouse","yes","shop","packaged","temperature;cleanliness;trustworthiness","na","na","none","commercial_tap","na","pay_to_fetch","4.1428571428571432","2.0714285714285716","sachet_to_cook;sachet_to_bathe;skipped_bathing;skipped_laundry","last_7_days","child_count",3
"346",39,"kg","compound_house","female","no_payment","spouse","yes","shop","packaged","temperature;cleanliness;trustworthiness","na","na","none","commercial_tap","na","pay_to_fetch","4.1428571428571432","2.0714285714285716","sachet_to_cook;sachet_to_bathe;skipped_bathing;skipped_laundry","last_7_days","hh_size",5
"347",39,"kg","compound_house","female","no_payment","spouse","yes","shop","packaged","temperature;cleanliness;trustworthiness","na","na","none","commercial_tap","na","pay_to_fetch","4.1428571428571432","2.0714285714285716","sachet_to_cook;sachet_to_bathe;skipped_bathing;skipped_laundry","last_7_days","rooms_in_hh",2
"348",39,"kg","compound_house","female","no_payment","spouse","yes","shop","packaged","temperature;cleanliness;trustworthiness","na","na","none","commercial_tap","na","pay_to_fetch","4.1428571428571432","2.0714285714285716","sachet_to_cook;sachet_to_bathe;skipped_bathing;skipped_laundry","last_7_days","density",2.5
"349",39,"kg","compound_house","female","no_payment","spouse","yes","shop","packaged","temperature;cleanliness;trustworthiness","na","na","none","commercial_tap","na","pay_to_fetch","4.1428571428571432","2.0714285714285716","sachet_to_cook;sachet_to_bathe;skipped_bathing;skipped_laundry","last_7_days","daily_dw_cost_pp",3.4
"350",39,"kg","compound_house","female","no_payment","spouse","yes","shop","packaged","temperature;cleanliness;trustworthiness","na","na","none","commercial_tap","na","pay_to_fetch","4.1428571428571432","2.0714285714285716","sachet_to_cook;sachet_to_bathe;skipped_bathing;skipped_laundry","last_7_days","storage",200
"351",39,"kg","compound_house","female","no_payment","spouse","yes","shop","packaged","temperature;cleanliness;trustworthiness","na","na","none","commercial_tap","na","pay_to_fetch","4.1428571428571432","2.0714285714285716","sachet_to_cook;sachet_to_bathe;skipped_bathing;skipped_laundry","last_7_days","days_struggle",0
"352",40,"kg","compound_house","female","no_payment","self","yes","water","packaged","availability;temperature","na","na","high_end","commercial_tap","na","pay_to_fetch","3","0.6","sachet_to_cook;skipped_cooking;skipped_bathing","last_7_days","years_in_community",29
"353",40,"kg","compound_house","female","no_payment","self","yes","water","packaged","availability;temperature","na","na","high_end","commercial_tap","na","pay_to_fetch","3","0.6","sachet_to_cook;skipped_cooking;skipped_bathing","last_7_days","adult_count",5
"354",40,"kg","compound_house","female","no_payment","self","yes","water","packaged","availability;temperature","na","na","high_end","commercial_tap","na","pay_to_fetch","3","0.6","sachet_to_cook;skipped_cooking;skipped_bathing","last_7_days","child_count",1
"355",40,"kg","compound_house","female","no_payment","self","yes","water","packaged","availability;temperature","na","na","high_end","commercial_tap","na","pay_to_fetch","3","0.6","sachet_to_cook;skipped_cooking;skipped_bathing","last_7_days","hh_size",6
"356",40,"kg","compound_house","female","no_payment","self","yes","water","packaged","availability;temperature","na","na","high_end","commercial_tap","na","pay_to_fetch","3","0.6","sachet_to_cook;skipped_cooking;skipped_bathing","last_7_days","rooms_in_hh",2
"357",40,"kg","compound_house","female","no_payment","self","yes","water","packaged","availability;temperature","na","na","high_end","commercial_tap","na","pay_to_fetch","3","0.6","sachet_to_cook;skipped_cooking;skipped_bathing","last_7_days","density",3
"358",40,"kg","compound_house","female","no_payment","self","yes","water","packaged","availability;temperature","na","na","high_end","commercial_tap","na","pay_to_fetch","3","0.6","sachet_to_cook;skipped_cooking;skipped_bathing","last_7_days","daily_dw_cost_pp",3.5
"359",40,"kg","compound_house","female","no_payment","self","yes","water","packaged","availability;temperature","na","na","high_end","commercial_tap","na","pay_to_fetch","3","0.6","sachet_to_cook;skipped_cooking;skipped_bathing","last_7_days","storage",760
"360",40,"kg","compound_house","female","no_payment","self","yes","water","packaged","availability;temperature","na","na","high_end","commercial_tap","na","pay_to_fetch","3","0.6","sachet_to_cook;skipped_cooking;skipped_bathing","last_7_days","days_struggle",0
"361",41,"kg","compound_house","female","rented","self","no","na","packaged","cleanliness;taste;trustworthiness","na","na","high_end","commercial_tap","na","both","5","2.5","skipped_cooking;skipped_bathing","last_30_days","years_in_community",25
"362",41,"kg","compound_house","female","rented","self","no","na","packaged","cleanliness;taste;trustworthiness","na","na","high_end","commercial_tap","na","both","5","2.5","skipped_cooking;skipped_bathing","last_30_days","adult_count",2
"363",41,"kg","compound_house","female","rented","self","no","na","packaged","cleanliness;taste;trustworthiness","na","na","high_end","commercial_tap","na","both","5","2.5","skipped_cooking;skipped_bathing","last_30_days","child_count",4
"364",41,"kg","compound_house","female","rented","self","no","na","packaged","cleanliness;taste;trustworthiness","na","na","high_end","commercial_tap","na","both","5","2.5","skipped_cooking;skipped_bathing","last_30_days","hh_size",6
"365",41,"kg","compound_house","female","rented","self","no","na","packaged","cleanliness;taste;trustworthiness","na","na","high_end","commercial_tap","na","both","5","2.5","skipped_cooking;skipped_bathing","last_30_days","rooms_in_hh",1
"366",41,"kg","compound_house","female","rented","self","no","na","packaged","cleanliness;taste;trustworthiness","na","na","high_end","commercial_tap","na","both","5","2.5","skipped_cooking;skipped_bathing","last_30_days","density",6
"367",41,"kg","compound_house","female","rented","self","no","na","packaged","cleanliness;taste;trustworthiness","na","na","high_end","commercial_tap","na","both","5","2.5","skipped_cooking;skipped_bathing","last_30_days","daily_dw_cost_pp",5
"368",41,"kg","compound_house","female","rented","self","no","na","packaged","cleanliness;taste;trustworthiness","na","na","high_end","commercial_tap","na","both","5","2.5","skipped_cooking;skipped_bathing","last_30_days","storage",50
"369",41,"kg","compound_house","female","rented","self","no","na","packaged","cleanliness;taste;trustworthiness","na","na","high_end","commercial_tap","na","both","5","2.5","skipped_cooking;skipped_bathing","last_30_days","days_struggle",0
"370",42,"kg","compound_house","female","no_payment","self","no","na","packaged","convenience;availability;trustworthiness;other","na","na","none","commercial_tap","na","pay_to_fetch","4.5","1.5","sachet_to_cook","na","years_in_community",70
"371",42,"kg","compound_house","female","no_payment","self","no","na","packaged","convenience;availability;trustworthiness;other","na","na","none","commercial_tap","na","pay_to_fetch","4.5","1.5","sachet_to_cook","na","adult_count",3
"372",42,"kg","compound_house","female","no_payment","self","no","na","packaged","convenience;availability;trustworthiness;other","na","na","none","commercial_tap","na","pay_to_fetch","4.5","1.5","sachet_to_cook","na","child_count",4
"373",42,"kg","compound_house","female","no_payment","self","no","na","packaged","convenience;availability;trustworthiness;other","na","na","none","commercial_tap","na","pay_to_fetch","4.5","1.5","sachet_to_cook","na","hh_size",7
"374",42,"kg","compound_house","female","no_payment","self","no","na","packaged","convenience;availability;trustworthiness;other","na","na","none","commercial_tap","na","pay_to_fetch","4.5","1.5","sachet_to_cook","na","rooms_in_hh",3
"375",42,"kg","compound_house","female","no_payment","self","no","na","packaged","convenience;availability;trustworthiness;other","na","na","none","commercial_tap","na","pay_to_fetch","4.5","1.5","sachet_to_cook","na","density",2.33333333333333
